2026-07-02 19:44:06,420 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 激光雷达连接件-1
2026-07-02 19:44:06,420 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from x2激光雷达-1
2026-07-02 19:44:06,422 INFO  ExportHelperExtension.cs: 1136 - Found 23 in x2激光雷达-1
2026-07-02 19:44:06,422 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in x2激光雷达-1
2026-07-02 19:44:06,422 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from 中间连接件A2-1
2026-07-02 19:44:06,424 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 中间连接件A2-1
2026-07-02 19:44:06,424 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in 中间连接件A2-1
2026-07-02 19:44:06,425 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 总装.SLDASM
2026-07-02 19:44:06,425 INFO  ExportHelperExtension.cs: 1136 - Found 46 in 总装.SLDASM
2026-07-02 19:44:06,425 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 总装.SLDASM
2026-07-02 19:44:06,427 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2026-07-02 19:44:06,427 INFO  ExportHelperExtension.cs: 1160 - 6 components to check
2026-07-02 19:44:06,427 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 右船体-1
2026-07-02 19:44:06,428 INFO  ExportHelperExtension.cs: 1136 - Found 39 in 右船体-1
2026-07-02 19:44:06,428 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 右船体-1
2026-07-02 19:44:06,428 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 中间连接件A-1
2026-07-02 19:44:06,428 INFO  ExportHelperExtension.cs: 1136 - Found 40 in 中间连接件A-1
2026-07-02 19:44:06,430 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in 中间连接件A-1
2026-07-02 19:44:06,430 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from 左船体-1
